year,office,state,county_fips,county_name,party,mode,votes
2020,PRESIDENT,GA,13031,BULLOCH,DEMOCRAT,PROVISIONAL,35
2020,PRESIDENT,GA,13031,BULLOCH,LIBERTARIAN,ABSENTEE,87
2020,PRESIDENT,GA,13031,BULLOCH,LIBERTARIAN,ADVANCED VOTING,175
2020,PRESIDENT,GA,13031,BULLOCH,LIBERTARIAN,ELECTION DAY,192
2020,PRESIDENT,GA,13031,BULLOCH,LIBERTARIAN,PROVISIONAL,1
2020,PRESIDENT,GA,13031,BULLOCH,REPUBLICAN,ABSENTEE,2800
2020,PRESIDENT,GA,13031,BULLOCH,REPUBLICAN,ADVANCED VOTING,8910
2020,PRESIDENT,GA,13031,BULLOCH,REPUBLICAN,ELECTION DAY,6653
2020,PRESIDENT,GA,13031,BULLOCH,REPUBLICAN,PROVISIONAL,23
2020,PRESIDENT,GA,13033,BURKE,DEMOCRAT,ABSENTEE,1867
2020,PRESIDENT,GA,13033,BURKE,DEMOCRAT,ADVANCED VOTING,1852
2020,PRESIDENT,GA,13033,BURKE,DEMOCRAT,ELECTION DAY,1490
2020,PRESIDENT,GA,13033,BURKE,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13033,BURKE,LIBERTARIAN,ABSENTEE,14
2020,PRESIDENT,GA,13033,BURKE,LIBERTARIAN,ADVANCED VOTING,36
2020,PRESIDENT,GA,13033,BURKE,LIBERTARIAN,ELECTION DAY,25
2020,PRESIDENT,GA,13033,BURKE,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13033,BURKE,REPUBLICAN,ABSENTEE,649
2020,PRESIDENT,GA,13033,BURKE,REPUBLICAN,ADVANCED VOTING,2802
2020,PRESIDENT,GA,13033,BURKE,REPUBLICAN,ELECTION DAY,1949
2020,PRESIDENT,GA,13033,BURKE,REPUBLICAN,PROVISIONAL,0
2020,PRESIDENT,GA,13035,BUTTS,DEMOCRAT,ABSENTEE,973
2020,PRESIDENT,GA,13035,BUTTS,DEMOCRAT,ADVANCED VOTING,1924
2020,PRESIDENT,GA,13035,BUTTS,DEMOCRAT,ELECTION DAY,376
2020,PRESIDENT,GA,13035,BUTTS,DEMOCRAT,PROVISIONAL,1
2020,PRESIDENT,GA,13035,BUTTS,LIBERTARIAN,ABSENTEE,20
2020,PRESIDENT,GA,13035,BUTTS,LIBERTARIAN,ADVANCED VOTING,49
2020,PRESIDENT,GA,13035,BUTTS,LIBERTARIAN,ELECTION DAY,22
2020,PRESIDENT,GA,13035,BUTTS,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13035,BUTTS,REPUBLICAN,ABSENTEE,1137
2020,PRESIDENT,GA,13035,BUTTS,REPUBLICAN,ADVANCED VOTING,6443
2020,PRESIDENT,GA,13035,BUTTS,REPUBLICAN,ELECTION DAY,824
2020,PRESIDENT,GA,13035,BUTTS,REPUBLICAN,PROVISIONAL,2
2020,PRESIDENT,GA,13037,CALHOUN,DEMOCRAT,ABSENTEE,436
2020,PRESIDENT,GA,13037,CALHOUN,DEMOCRAT,ADVANCED VOTING,463
2020,PRESIDENT,GA,13037,CALHOUN,DEMOCRAT,ELECTION DAY,361
2020,PRESIDENT,GA,13037,CALHOUN,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13037,CALHOUN,LIBERTARIAN,ABSENTEE,3
2020,PRESIDENT,GA,13037,CALHOUN,LIBERTARIAN,ADVANCED VOTING,2
2020,PRESIDENT,GA,13037,CALHOUN,LIBERTARIAN,ELECTION DAY,6
2020,PRESIDENT,GA,13037,CALHOUN,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13037,CALHOUN,REPUBLICAN,ABSENTEE,150
2020,PRESIDENT,GA,13037,CALHOUN,REPUBLICAN,ADVANCED VOTING,494
2020,PRESIDENT,GA,13037,CALHOUN,REPUBLICAN,ELECTION DAY,279
2020,PRESIDENT,GA,13037,CALHOUN,REPUBLICAN,PROVISIONAL,0
2020,PRESIDENT,GA,13039,CAMDEN,DEMOCRAT,ABSENTEE,2777
2020,PRESIDENT,GA,13039,CAMDEN,DEMOCRAT,ADVANCED VOTING,4021
2020,PRESIDENT,GA,13039,CAMDEN,DEMOCRAT,ELECTION DAY,1166
2020,PRESIDENT,GA,13039,CAMDEN,DEMOCRAT,PROVISIONAL,3
2020,PRESIDENT,GA,13039,CAMDEN,LIBERTARIAN,ABSENTEE,95
2020,PRESIDENT,GA,13039,CAMDEN,LIBERTARIAN,ADVANCED VOTING,205
2020,PRESIDENT,GA,13039,CAMDEN,LIBERTARIAN,ELECTION DAY,170
2020,PRESIDENT,GA,13039,CAMDEN,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13039,CAMDEN,REPUBLICAN,ABSENTEE,2161
2020,PRESIDENT,GA,13039,CAMDEN,REPUBLICAN,ADVANCED VOTING,9465
2020,PRESIDENT,GA,13039,CAMDEN,REPUBLICAN,ELECTION DAY,3621
2020,PRESIDENT,GA,13039,CAMDEN,REPUBLICAN,PROVISIONAL,4
2020,PRESIDENT,GA,13043,CANDLER,DEMOCRAT,ABSENTEE,376
2020,PRESIDENT,GA,13043,CANDLER,DEMOCRAT,ADVANCED VOTING,699
2020,PRESIDENT,GA,13043,CANDLER,DEMOCRAT,ELECTION DAY,193
2020,PRESIDENT,GA,13043,CANDLER,DEMOCRAT,PROVISIONAL,1
2020,PRESIDENT,GA,13043,CANDLER,LIBERTARIAN,ABSENTEE,4
2020,PRESIDENT,GA,13043,CANDLER,LIBERTARIAN,ADVANCED VOTING,11
2020,PRESIDENT,GA,13043,CANDLER,LIBERTARIAN,ELECTION DAY,14
2020,PRESIDENT,GA,13043,CANDLER,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13043,CANDLER,REPUBLICAN,ABSENTEE,375
2020,PRESIDENT,GA,13043,CANDLER,REPUBLICAN,ADVANCED VOTING,2327
2020,PRESIDENT,GA,13043,CANDLER,REPUBLICAN,ELECTION DAY,431
2020,PRESIDENT,GA,13043,CANDLER,REPUBLICAN,PROVISIONAL,0
2020,PRESIDENT,GA,13045,CARROLL,DEMOCRAT,ABSENTEE,4634
2020,PRESIDENT,GA,13045,CARROLL,DEMOCRAT,ADVANCED VOTING,8582
2020,PRESIDENT,GA,13045,CARROLL,DEMOCRAT,ELECTION DAY,3007
2020,PRESIDENT,GA,13045,CARROLL,DEMOCRAT,PROVISIONAL,15
2020,PRESIDENT,GA,13045,CARROLL,LIBERTARIAN,ABSENTEE,125
2020,PRESIDENT,GA,13045,CARROLL,LIBERTARIAN,ADVANCED VOTING,357
2020,PRESIDENT,GA,13045,CARROLL,LIBERTARIAN,ELECTION DAY,278
2020,PRESIDENT,GA,13045,CARROLL,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13045,CARROLL,REPUBLICAN,ABSENTEE,4699
2020,PRESIDENT,GA,13045,CARROLL,REPUBLICAN,ADVANCED VOTING,21676
2020,PRESIDENT,GA,13045,CARROLL,REPUBLICAN,ELECTION DAY,11071
2020,PRESIDENT,GA,13045,CARROLL,REPUBLICAN,PROVISIONAL,30
2020,PRESIDENT,GA,13047,CATOOSA,DEMOCRAT,ABSENTEE,2130
2020,PRESIDENT,GA,13047,CATOOSA,DEMOCRAT,ADVANCED VOTING,3823
2020,PRESIDENT,GA,13047,CATOOSA,DEMOCRAT,ELECTION DAY,976
2020,PRESIDENT,GA,13047,CATOOSA,DEMOCRAT,PROVISIONAL,3
2020,PRESIDENT,GA,13047,CATOOSA,LIBERTARIAN,ABSENTEE,78
2020,PRESIDENT,GA,13047,CATOOSA,LIBERTARIAN,ADVANCED VOTING,236
2020,PRESIDENT,GA,13047,CATOOSA,LIBERTARIAN,ELECTION DAY,178
2020,PRESIDENT,GA,13047,CATOOSA,LIBERTARIAN,PROVISIONAL,2
2020,PRESIDENT,GA,13047,CATOOSA,REPUBLICAN,ABSENTEE,2952
2020,PRESIDENT,GA,13047,CATOOSA,REPUBLICAN,ADVANCED VOTING,17025
2020,PRESIDENT,GA,13047,CATOOSA,REPUBLICAN,ELECTION DAY,5170
2020,PRESIDENT,GA,13047,CATOOSA,REPUBLICAN,PROVISIONAL,20
2020,PRESIDENT,GA,13049,CHARLTON,DEMOCRAT,ABSENTEE,294
2020,PRESIDENT,GA,13049,CHARLTON,DEMOCRAT,ADVANCED VOTING,576
2020,PRESIDENT,GA,13049,CHARLTON,DEMOCRAT,ELECTION DAY,233
2020,PRESIDENT,GA,13049,CHARLTON,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13049,CHARLTON,LIBERTARIAN,ABSENTEE,7
2020,PRESIDENT,GA,13049,CHARLTON,LIBERTARIAN,ADVANCED VOTING,20
2020,PRESIDENT,GA,13049,CHARLTON,LIBERTARIAN,ELECTION DAY,17
2020,PRESIDENT,GA,13049,CHARLTON,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13049,CHARLTON,REPUBLICAN,ABSENTEE,397
2020,PRESIDENT,GA,13049,CHARLTON,REPUBLICAN,ADVANCED VOTING,1896
2020,PRESIDENT,GA,13049,CHARLTON,REPUBLICAN,ELECTION DAY,1124
2020,PRESIDENT,GA,13049,CHARLTON,REPUBLICAN,PROVISIONAL,2
2020,PRESIDENT,GA,13051,CHATHAM,DEMOCRAT,ABSENTEE,29037
2020,PRESIDENT,GA,13051,CHATHAM,DEMOCRAT,ADVANCED VOTING,31085
2020,PRESIDENT,GA,13051,CHATHAM,DEMOCRAT,ELECTION DAY,17952
2020,PRESIDENT,GA,13051,CHATHAM,DEMOCRAT,PROVISIONAL,180
2020,PRESIDENT,GA,13051,CHATHAM,LIBERTARIAN,ABSENTEE,506
2020,PRESIDENT,GA,13051,CHATHAM,LIBERTARIAN,ADVANCED VOTING,519
2020,PRESIDENT,GA,13051,CHATHAM,LIBERTARIAN,ELECTION DAY,889
2020,PRESIDENT,GA,13051,CHATHAM,LIBERTARIAN,PROVISIONAL,15
2020,PRESIDENT,GA,13051,CHATHAM,REPUBLICAN,ABSENTEE,11781
2020,PRESIDENT,GA,13051,CHATHAM,REPUBLICAN,ADVANCED VOTING,23014
2020,PRESIDENT,GA,13051,CHATHAM,REPUBLICAN,ELECTION DAY,18346
2020,PRESIDENT,GA,13051,CHATHAM,REPUBLICAN,PROVISIONAL,96
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,DEMOCRAT,ABSENTEE,166
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,DEMOCRAT,ADVANCED VOTING,350
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,DEMOCRAT,ELECTION DAY,150
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,DEMOCRAT,PROVISIONAL,1
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,LIBERTARIAN,ABSENTEE,9
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,LIBERTARIAN,ADVANCED VOTING,8
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,LIBERTARIAN,ELECTION DAY,17
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,LIBERTARIAN,PROVISIONAL,1
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,REPUBLICAN,ABSENTEE,132
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,REPUBLICAN,ADVANCED VOTING,455
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,REPUBLICAN,ELECTION DAY,291
2020,PRESIDENT,GA,13053,CHATTAHOOCHEE,REPUBLICAN,PROVISIONAL,2
2020,PRESIDENT,GA,13055,CHATTOOGA,DEMOCRAT,ABSENTEE,649
2020,PRESIDENT,GA,13055,CHATTOOGA,DEMOCRAT,ADVANCED VOTING,837
2020,PRESIDENT,GA,13055,CHATTOOGA,DEMOCRAT,ELECTION DAY,366
2020,PRESIDENT,GA,13055,CHATTOOGA,DEMOCRAT,PROVISIONAL,2
2020,PRESIDENT,GA,13055,CHATTOOGA,LIBERTARIAN,ABSENTEE,25
2020,PRESIDENT,GA,13055,CHATTOOGA,LIBERTARIAN,ADVANCED VOTING,57
2020,PRESIDENT,GA,13055,CHATTOOGA,LIBERTARIAN,ELECTION DAY,50
2020,PRESIDENT,GA,13055,CHATTOOGA,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13055,CHATTOOGA,REPUBLICAN,ABSENTEE,1102
2020,PRESIDENT,GA,13055,CHATTOOGA,REPUBLICAN,ADVANCED VOTING,4492
2020,PRESIDENT,GA,13055,CHATTOOGA,REPUBLICAN,ELECTION DAY,2464
2020,PRESIDENT,GA,13055,CHATTOOGA,REPUBLICAN,PROVISIONAL,6
2020,PRESIDENT,GA,13057,CHEROKEE,DEMOCRAT,ABSENTEE,17261
2020,PRESIDENT,GA,13057,CHEROKEE,DEMOCRAT,ADVANCED VOTING,18929
2020,PRESIDENT,GA,13057,CHEROKEE,DEMOCRAT,ELECTION DAY,6598
2020,PRESIDENT,GA,13057,CHEROKEE,DEMOCRAT,PROVISIONAL,6
2020,PRESIDENT,GA,13057,CHEROKEE,LIBERTARIAN,ABSENTEE,628
2020,PRESIDENT,GA,13057,CHEROKEE,LIBERTARIAN,ADVANCED VOTING,899
2020,PRESIDENT,GA,13057,CHEROKEE,LIBERTARIAN,ELECTION DAY,921
2020,PRESIDENT,GA,13057,CHEROKEE,LIBERTARIAN,PROVISIONAL,1
2020,PRESIDENT,GA,13057,CHEROKEE,REPUBLICAN,ABSENTEE,19639
2020,PRESIDENT,GA,13057,CHEROKEE,REPUBLICAN,ADVANCED VOTING,56171
2020,PRESIDENT,GA,13057,CHEROKEE,REPUBLICAN,ELECTION DAY,23758
2020,PRESIDENT,GA,13057,CHEROKEE,REPUBLICAN,PROVISIONAL,19
2020,PRESIDENT,GA,13059,CLARKE,DEMOCRAT,ABSENTEE,14329
2020,PRESIDENT,GA,13059,CLARKE,DEMOCRAT,ADVANCED VOTING,16357
2020,PRESIDENT,GA,13059,CLARKE,DEMOCRAT,ELECTION DAY,5323
2020,PRESIDENT,GA,13059,CLARKE,DEMOCRAT,PROVISIONAL,39
2020,PRESIDENT,GA,13059,CLARKE,LIBERTARIAN,ABSENTEE,243
2020,PRESIDENT,GA,13059,CLARKE,LIBERTARIAN,ADVANCED VOTING,325
2020,PRESIDENT,GA,13059,CLARKE,LIBERTARIAN,ELECTION DAY,268
2020,PRESIDENT,GA,13059,CLARKE,LIBERTARIAN,PROVISIONAL,3
2020,PRESIDENT,GA,13059,CLARKE,REPUBLICAN,ABSENTEE,4048
2020,PRESIDENT,GA,13059,CLARKE,REPUBLICAN,ADVANCED VOTING,6974
2020,PRESIDENT,GA,13059,CLARKE,REPUBLICAN,ELECTION DAY,3409
2020,PRESIDENT,GA,13059,CLARKE,REPUBLICAN,PROVISIONAL,15
2020,PRESIDENT,GA,13061,CLAY,DEMOCRAT,ABSENTEE,296
2020,PRESIDENT,GA,13061,CLAY,DEMOCRAT,ADVANCED VOTING,329
2020,PRESIDENT,GA,13061,CLAY,DEMOCRAT,ELECTION DAY,165
2020,PRESIDENT,GA,13061,CLAY,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13061,CLAY,LIBERTARIAN,ABSENTEE,2
2020,PRESIDENT,GA,13061,CLAY,LIBERTARIAN,ADVANCED VOTING,0
2020,PRESIDENT,GA,13061,CLAY,LIBERTARIAN,ELECTION DAY,5
2020,PRESIDENT,GA,13061,CLAY,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13061,CLAY,REPUBLICAN,ABSENTEE,105
2020,PRESIDENT,GA,13061,CLAY,REPUBLICAN,ADVANCED VOTING,401
2020,PRESIDENT,GA,13061,CLAY,REPUBLICAN,ELECTION DAY,131
2020,PRESIDENT,GA,13061,CLAY,REPUBLICAN,PROVISIONAL,0
2020,PRESIDENT,GA,13063,CLAYTON,DEMOCRAT,ABSENTEE,27109
2020,PRESIDENT,GA,13063,CLAYTON,DEMOCRAT,ADVANCED VOTING,51347
2020,PRESIDENT,GA,13063,CLAYTON,DEMOCRAT,ELECTION DAY,16580
2020,PRESIDENT,GA,13063,CLAYTON,DEMOCRAT,PROVISIONAL,440
2020,PRESIDENT,GA,13063,CLAYTON,LIBERTARIAN,ABSENTEE,312
2020,PRESIDENT,GA,13063,CLAYTON,LIBERTARIAN,ADVANCED VOTING,397
2020,PRESIDENT,GA,13063,CLAYTON,LIBERTARIAN,ELECTION DAY,343
2020,PRESIDENT,GA,13063,CLAYTON,LIBERTARIAN,PROVISIONAL,3
2020,PRESIDENT,GA,13063,CLAYTON,REPUBLICAN,ABSENTEE,4366
2020,PRESIDENT,GA,13063,CLAYTON,REPUBLICAN,ADVANCED VOTING,7988
2020,PRESIDENT,GA,13063,CLAYTON,REPUBLICAN,ELECTION DAY,3403
2020,PRESIDENT,GA,13063,CLAYTON,REPUBLICAN,PROVISIONAL,56
2020,PRESIDENT,GA,13065,CLINCH,DEMOCRAT,ABSENTEE,156
2020,PRESIDENT,GA,13065,CLINCH,DEMOCRAT,ADVANCED VOTING,356
2020,PRESIDENT,GA,13065,CLINCH,DEMOCRAT,ELECTION DAY,235
2020,PRESIDENT,GA,13065,CLINCH,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13065,CLINCH,LIBERTARIAN,ABSENTEE,2
2020,PRESIDENT,GA,13065,CLINCH,LIBERTARIAN,ADVANCED VOTING,8
2020,PRESIDENT,GA,13065,CLINCH,LIBERTARIAN,ELECTION DAY,2
2020,PRESIDENT,GA,13065,CLINCH,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13065,CLINCH,REPUBLICAN,ABSENTEE,209
2020,PRESIDENT,GA,13065,CLINCH,REPUBLICAN,ADVANCED VOTING,1277
2020,PRESIDENT,GA,13065,CLINCH,REPUBLICAN,ELECTION DAY,618
2020,PRESIDENT,GA,13065,CLINCH,REPUBLICAN,PROVISIONAL,1
2020,PRESIDENT,GA,13067,COBB,DEMOCRAT,ABSENTEE,95513
2020,PRESIDENT,GA,13067,COBB,DEMOCRAT,ADVANCED VOTING,95387
2020,PRESIDENT,GA,13067,COBB,DEMOCRAT,ELECTION DAY,30599
2020,PRESIDENT,GA,13067,COBB,DEMOCRAT,PROVISIONAL,347
2020,PRESIDENT,GA,13067,COBB,LIBERTARIAN,ABSENTEE,2320
2020,PRESIDENT,GA,13067,COBB,LIBERTARIAN,ADVANCED VOTING,1952
2020,PRESIDENT,GA,13067,COBB,LIBERTARIAN,ELECTION DAY,2157
2020,PRESIDENT,GA,13067,COBB,LIBERTARIAN,PROVISIONAL,12
2020,PRESIDENT,GA,13067,COBB,REPUBLICAN,ABSENTEE,50764
2020,PRESIDENT,GA,13067,COBB,REPUBLICAN,ADVANCED VOTING,76907
2020,PRESIDENT,GA,13067,COBB,REPUBLICAN,ELECTION DAY,37609
2020,PRESIDENT,GA,13067,COBB,REPUBLICAN,PROVISIONAL,179
2020,PRESIDENT,GA,13069,COFFEE,DEMOCRAT,ABSENTEE,995
2020,PRESIDENT,GA,13069,COFFEE,DEMOCRAT,ADVANCED VOTING,2411
2020,PRESIDENT,GA,13069,COFFEE,DEMOCRAT,ELECTION DAY,1100
2020,PRESIDENT,GA,13069,COFFEE,DEMOCRAT,PROVISIONAL,5
2020,PRESIDENT,GA,13069,COFFEE,LIBERTARIAN,ABSENTEE,17
2020,PRESIDENT,GA,13069,COFFEE,LIBERTARIAN,ADVANCED VOTING,67
2020,PRESIDENT,GA,13069,COFFEE,LIBERTARIAN,ELECTION DAY,41
2020,PRESIDENT,GA,13069,COFFEE,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13069,COFFEE,REPUBLICAN,ABSENTEE,917
2020,PRESIDENT,GA,13069,COFFEE,REPUBLICAN,ADVANCED VOTING,7066
2020,PRESIDENT,GA,13069,COFFEE,REPUBLICAN,ELECTION DAY,2587
2020,PRESIDENT,GA,13069,COFFEE,REPUBLICAN,PROVISIONAL,8
2020,PRESIDENT,GA,13071,COLQUITT,DEMOCRAT,ABSENTEE,1199
2020,PRESIDENT,GA,13071,COLQUITT,DEMOCRAT,ADVANCED VOTING,1877
2020,PRESIDENT,GA,13071,COLQUITT,DEMOCRAT,ELECTION DAY,1108
2020,PRESIDENT,GA,13071,COLQUITT,DEMOCRAT,PROVISIONAL,3
2020,PRESIDENT,GA,13071,COLQUITT,LIBERTARIAN,ABSENTEE,20
2020,PRESIDENT,GA,13071,COLQUITT,LIBERTARIAN,ADVANCED VOTING,49
2020,PRESIDENT,GA,13071,COLQUITT,LIBERTARIAN,ELECTION DAY,50
2020,PRESIDENT,GA,13071,COLQUITT,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13071,COLQUITT,REPUBLICAN,ABSENTEE,1365
2020,PRESIDENT,GA,13071,COLQUITT,REPUBLICAN,ADVANCED VOTING,6132
2020,PRESIDENT,GA,13071,COLQUITT,REPUBLICAN,ELECTION DAY,4270
2020,PRESIDENT,GA,13071,COLQUITT,REPUBLICAN,PROVISIONAL,10
2020,PRESIDENT,GA,13073,COLUMBIA,DEMOCRAT,ABSENTEE,9546
2020,PRESIDENT,GA,13073,COLUMBIA,DEMOCRAT,ADVANCED VOTING,14648
2020,PRESIDENT,GA,13073,COLUMBIA,DEMOCRAT,ELECTION DAY,5009
2020,PRESIDENT,GA,13073,COLUMBIA,DEMOCRAT,PROVISIONAL,33
2020,PRESIDENT,GA,13073,COLUMBIA,LIBERTARIAN,ABSENTEE,241
2020,PRESIDENT,GA,13073,COLUMBIA,LIBERTARIAN,ADVANCED VOTING,575
2020,PRESIDENT,GA,13073,COLUMBIA,LIBERTARIAN,ELECTION DAY,514
2020,PRESIDENT,GA,13073,COLUMBIA,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13073,COLUMBIA,REPUBLICAN,ABSENTEE,7023
2020,PRESIDENT,GA,13073,COLUMBIA,REPUBLICAN,ADVANCED VOTING,29643
2020,PRESIDENT,GA,13073,COLUMBIA,REPUBLICAN,ELECTION DAY,13300
2020,PRESIDENT,GA,13073,COLUMBIA,REPUBLICAN,PROVISIONAL,47
2020,PRESIDENT,GA,13075,COOK,DEMOCRAT,ABSENTEE,512
2020,PRESIDENT,GA,13075,COOK,DEMOCRAT,ADVANCED VOTING,1008
2020,PRESIDENT,GA,13075,COOK,DEMOCRAT,ELECTION DAY,538
2020,PRESIDENT,GA,13075,COOK,DEMOCRAT,PROVISIONAL,1
2020,PRESIDENT,GA,13075,COOK,LIBERTARIAN,ABSENTEE,14
2020,PRESIDENT,GA,13075,COOK,LIBERTARIAN,ADVANCED VOTING,36
2020,PRESIDENT,GA,13075,COOK,LIBERTARIAN,ELECTION DAY,26
2020,PRESIDENT,GA,13075,COOK,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13075,COOK,REPUBLICAN,ABSENTEE,486
2020,PRESIDENT,GA,13075,COOK,REPUBLICAN,ADVANCED VOTING,3301
2020,PRESIDENT,GA,13075,COOK,REPUBLICAN,ELECTION DAY,1113
2020,PRESIDENT,GA,13075,COOK,REPUBLICAN,PROVISIONAL,0
2020,PRESIDENT,GA,13077,COWETA,DEMOCRAT,ABSENTEE,9288
2020,PRESIDENT,GA,13077,COWETA,DEMOCRAT,ADVANCED VOTING,9578
2020,PRESIDENT,GA,13077,COWETA,DEMOCRAT,ELECTION DAY,5330
2020,PRESIDENT,GA,13077,COWETA,DEMOCRAT,PROVISIONAL,14
2020,PRESIDENT,GA,13077,COWETA,LIBERTARIAN,ABSENTEE,304
2020,PRESIDENT,GA,13077,COWETA,LIBERTARIAN,ADVANCED VOTING,283
2020,PRESIDENT,GA,13077,COWETA,LIBERTARIAN,ELECTION DAY,498
2020,PRESIDENT,GA,13077,COWETA,LIBERTARIAN,PROVISIONAL,3
2020,PRESIDENT,GA,13077,COWETA,REPUBLICAN,ABSENTEE,9400
2020,PRESIDENT,GA,13077,COWETA,REPUBLICAN,ADVANCED VOTING,23824
2020,PRESIDENT,GA,13077,COWETA,REPUBLICAN,ELECTION DAY,18273
2020,PRESIDENT,GA,13077,COWETA,REPUBLICAN,PROVISIONAL,4
2020,PRESIDENT,GA,13079,CRAWFORD,DEMOCRAT,ABSENTEE,524
2020,PRESIDENT,GA,13079,CRAWFORD,DEMOCRAT,ADVANCED VOTING,827
2020,PRESIDENT,GA,13079,CRAWFORD,DEMOCRAT,ELECTION DAY,263
2020,PRESIDENT,GA,13079,CRAWFORD,DEMOCRAT,PROVISIONAL,1
2020,PRESIDENT,GA,13079,CRAWFORD,LIBERTARIAN,ABSENTEE,10
2020,PRESIDENT,GA,13079,CRAWFORD,LIBERTARIAN,ADVANCED VOTING,28
2020,PRESIDENT,GA,13079,CRAWFORD,LIBERTARIAN,ELECTION DAY,21
2020,PRESIDENT,GA,13079,CRAWFORD,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13079,CRAWFORD,REPUBLICAN,ABSENTEE,562
2020,PRESIDENT,GA,13079,CRAWFORD,REPUBLICAN,ADVANCED VOTING,2713
2020,PRESIDENT,GA,13079,CRAWFORD,REPUBLICAN,ELECTION DAY,1152
2020,PRESIDENT,GA,13079,CRAWFORD,REPUBLICAN,PROVISIONAL,1
2020,PRESIDENT,GA,13081,CRISP,DEMOCRAT,ABSENTEE,886
2020,PRESIDENT,GA,13081,CRISP,DEMOCRAT,ADVANCED VOTING,1527
2020,PRESIDENT,GA,13081,CRISP,DEMOCRAT,ELECTION DAY,571
2020,PRESIDENT,GA,13081,CRISP,DEMOCRAT,PROVISIONAL,2
2020,PRESIDENT,GA,13081,CRISP,LIBERTARIAN,ABSENTEE,10
2020,PRESIDENT,GA,13081,CRISP,LIBERTARIAN,ADVANCED VOTING,33
2020,PRESIDENT,GA,13081,CRISP,LIBERTARIAN,ELECTION DAY,23
2020,PRESIDENT,GA,13081,CRISP,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13081,CRISP,REPUBLICAN,ABSENTEE,780
2020,PRESIDENT,GA,13081,CRISP,REPUBLICAN,ADVANCED VOTING,3227
2020,PRESIDENT,GA,13081,CRISP,REPUBLICAN,ELECTION DAY,977
2020,PRESIDENT,GA,13081,CRISP,REPUBLICAN,PROVISIONAL,3
2020,PRESIDENT,GA,13083,DADE,DEMOCRAT,ABSENTEE,377
2020,PRESIDENT,GA,13083,DADE,DEMOCRAT,ADVANCED VOTING,640
2020,PRESIDENT,GA,13083,DADE,DEMOCRAT,ELECTION DAY,243
2020,PRESIDENT,GA,13083,DADE,DEMOCRAT,PROVISIONAL,1
2020,PRESIDENT,GA,13083,DADE,LIBERTARIAN,ABSENTEE,12
2020,PRESIDENT,GA,13083,DADE,LIBERTARIAN,ADVANCED VOTING,44
2020,PRESIDENT,GA,13083,DADE,LIBERTARIAN,ELECTION DAY,51
2020,PRESIDENT,GA,13083,DADE,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13083,DADE,REPUBLICAN,ABSENTEE,635
2020,PRESIDENT,GA,13083,DADE,REPUBLICAN,ADVANCED VOTING,3414
2020,PRESIDENT,GA,13083,DADE,REPUBLICAN,ELECTION DAY,2010
2020,PRESIDENT,GA,13083,DADE,REPUBLICAN,PROVISIONAL,7
2020,PRESIDENT,GA,13085,DAWSON,DEMOCRAT,ABSENTEE,1051
2020,PRESIDENT,GA,13085,DAWSON,DEMOCRAT,ADVANCED VOTING,1181
2020,PRESIDENT,GA,13085,DAWSON,DEMOCRAT,ELECTION DAY,254
2020,PRESIDENT,GA,13085,DAWSON,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13085,DAWSON,LIBERTARIAN,ABSENTEE,44
